,T,P,FDR,HOLM
ECSIT,1.110498786061791,0.26678415092711216,0.3974493494001593,1.0
CHERP,-3.425108015709261,0.0006145550360312169,0.002889450980847803,1.0
TC2N,0.8842459846655786,0.37656343980820073,0.5103264508903999,1.0
BIRC5,1.1494628506779616,0.2503651766634478,0.3787355946573749,1.0
C1orf198,2.912376537015748,0.003586899656114488,0.012674728152498534,1.0
PCDHGB7,-0.7620095538984262,0.44605430207288266,0.5762876471448793,1.0
COL13A1,-6.330461939889508,2.4442830765290843e-10,6.17094180999432e-09,3.3190919896188437e-06
PLK2,-4.777967259022894,1.7707620477266403e-06,1.864112720086317e-05,0.02265867116271009
FANCM,-0.2189219281169723,0.8267108646035145,0.8870702947605107,1.0
LPAR4,0.9725225554979285,0.33079064936386193,0.4649749652720501,1.0
LRRC8D,1.505923403601034,0.1320868378414135,0.2334596466310669,1.0
C7orf60,-0.8534170655664196,0.3934280610688977,0.527031071384506,1.0
HHAT,9.269349113668785,1.8728529174573745e-20,2.021251492138348e-18,2.62349236677429e-16
SPAG17,0.15745763791330222,0.8748841914229819,0.9203208852930147,1.0
RGN,4.759104283354423,1.9445395589710025e-06,2.0229507199949987e-05,0.02485121556364941
TMX2-CTNND1,3.48170465148503,0.0004982328974410768,0.002429998176057245,1.0
CKMT1A,1.1579514268184197,0.24688385908612398,0.3749537006939113,1.0
DYNLT3,3.8391393681673547,0.0001234663353763012,0.0007331234983410945,1.0
PSMA1,1.7466910234660464,0.08069094831092588,0.15759201923192018,1.0
KBTBD7,-3.5828232333594876,0.0003399006278535536,0.0017474600278521966,1.0
MT1E,1.352592550077372,0.17618583377466535,0.2906552296273301,1.0
IQGAP1,0.6692209988400074,0.503354512957772,0.628826199893698,1.0
LYZ,-0.021374378290855787,0.9829470120577006,0.9924233990196224,1.0
ABAT,0.5512453660868909,0.5814654849734131,0.6953192105687317,1.0
LCN15,-7.129875704608736,1.0045960389982793e-12,3.880595300370949e-11,1.38363012451233e-08
ZC3H11A,-1.3805133072785511,0.167428655248412,0.27965665336608225,1.0
SHCBP1,0.5750175356111562,0.5652794375464865,0.6817659394633271,1.0
TNFRSF19,0.7217865708749887,0.4704257071279012,0.6000973244946555,1.0
NDUFB6,4.6201627862905905,3.834390782850696e-06,3.687797067207017e-05,0.04857789682793547
PCGF3,1.2886943330364045,0.1975043733995372,0.3172005942431736,1.0
TRAM2,-0.30143716204355925,0.7630811601003606,0.8401558633672532,1.0
ISCA1,2.00983130909555,0.0444490458707577,0.0981907203938707,1.0
SS18L1,-0.5175109462813223,0.6047995296591941,0.7143404971028978,1.0
DCHS1,-3.8486698536106183,0.00011876093725289474,0.0007105552817949327,1.0
C1orf172,-7.064539974791835,1.6114894972742056e-12,5.979852627942971e-11,2.217087250349852e-08
NCLN,-0.7671835619867999,0.44297238483597723,0.5736163745018361,1.0
POP1,-1.417004543189529,0.15648159918596471,0.26600178541435243,1.0
TECTA,2.884075929819937,0.003925640877060552,0.013596450445830988,1.0
GATAD2B,-0.8018259157575462,0.42265366529385306,0.5549254952098898,1.0
PMFBP1,-0.06383362457405033,0.949102704307266,0.9700993372972908,1.0
RRH,-1.4076277687490446,0.15924132037612615,0.2697524308025008,1.0
NRP2,-8.443253515522796,3.086247519746834e-17,2.24914265124643e-15,4.30377216628696e-13
IK,0.4022943987681222,0.6874673763801009,0.782518011745727,1.0
TCFL5,3.8649679601071947,0.00011110378319741377,0.0006704162555890038,1.0
PRRT1,0.45907651931185944,0.646179217723341,0.7496251563282673,1.0
PTRH1,0.26301705837078204,0.7925374312031919,0.8625784605350829,1.0
LILRA2,0.6679262605932799,0.5041806635625798,0.6296913623187061,1.0
ARRDC4,1.2268424218516718,0.21988182294202363,0.3442623712906235,1.0
NEDD4,2.3784173613876294,0.01738713371348384,0.046153594012775336,1.0
POLR1B,-2.679474600891885,0.007373779718549149,0.02294750113599997,1.0
PLEC,0.5138203919201475,0.6073775695288955,0.7168840766573231,1.0
CAPNS1,3.407794919656707,0.0006549009492049505,0.0030484786036818466,1.0
SCARA5,-3.7638933873503593,0.00016728822722037167,0.000954447520759328,1.0
PCDHB15,-0.3605073385338191,0.7184677697085906,0.8061024782271292,1.0
ATP6AP1L,-1.555324657189073,0.11986876781308416,0.21610617691167863,1.0
PIBF1,-2.603893390964921,0.009217142224551188,0.02764360559412488,1.0
CTCF,-2.4377436032583155,0.014779252503757112,0.040470476834808845,1.0
LRRK2,-4.894414230971515,9.85989654741705e-07,1.1160866083857665e-05,0.012709406649620577
FAM189A1,3.463503488124043,0.0005331896819774066,0.002574534058673694,1.0
ELF2,0.7656681633284085,0.44387377493895264,0.5745851823030169,1.0
ZNF669,-2.47414018987197,0.013355727722141733,0.037206849494952794,1.0
LOC100270746,-3.247598159114441,0.0011638351177712242,0.0049248447000923914,1.0
CHMP4A,3.849632054995351,0.00011829539321615085,0.0007083694490851083,1.0
PDHX,4.207808436179239,2.5785931332228438e-05,0.0001914076312311402,0.31549086984981495
TRNT1,1.1597602006714476,0.24614645224654885,0.374074872821854,1.0
TRNP1,2.842797872731771,0.004471942119016179,0.015103754820509017,1.0
NPNT,-1.6858919931917398,0.09181660441385472,0.17492318268503582,1.0
STK38,0.539151704547909,0.5897821814582325,0.703182702096179,1.0
ST6GALNAC1,1.4502756630993192,0.1469816628573067,0.2534646242393329,1.0
WHSC1L1,-5.82817011870604,5.603843820871916e-09,1.0764557600473797e-07,7.51083187311463e-05
KLHL12,-1.3889165486076578,0.1648581277380904,0.2764256217387047,1.0
RNF6,1.5141819427150078,0.12997970020327912,0.23039781864016554,1.0
DNAJC2,1.720081384767145,0.08541764898679795,0.16502250907014884,1.0
PRKDC,-0.6787447241601792,0.49729962287648344,0.6237945813871757,1.0
CYP2E1,-0.7700047976796083,0.44129704675734005,0.5718135502754352,1.0
MAT1A,-1.746599863622213,0.0807067708901801,0.1576011501167633,1.0
FBXW11,0.5112946089512092,0.6091447793969533,0.7183325457597903,1.0
VPS37B,-3.876484434222899,0.00010597658632911741,0.000643322016969112,1.0
MYH11,1.148782600436793,0.25064563575314136,0.3790787332346932,1.0
XK,-4.529991265598306,5.898612497039506e-06,5.383769108014496e-05,0.07426353133772738
NF1,0.1496650893103985,0.8810288525812083,0.9246519128344683,1.0
IQSEC2,-1.774608027596841,0.07596263082626536,0.15009918583113063,1.0
CLP1,-1.1608227793669514,0.24571397727426203,0.3736988178467638,1.0
ZSCAN30,-1.2903020642128236,0.19694580047979793,0.3165192369197889,1.0
FOLH1B,2.7123996335589506,0.006679800658820679,0.021146220715272453,1.0
SLCO3A1,2.896124713897757,0.0037780222336831404,0.013217935743581351,1.0
EPHB1,-2.207677043567143,0.027266794219048297,0.0664422503738202,1.0
GNB1,-0.11144067721214292,0.9112669051789842,0.945022482609879,1.0
TWIST1,2.2376539156943442,0.02524363268260369,0.06252580085121208,1.0
YWHAZ,-2.6043731638894476,0.009204248166906123,0.027610791551818115,1.0
SLC13A5,-1.201698200385555,0.22948047864899612,0.3558230979534445,1.0
ABCA9,0.8972031926402451,0.3696105019110608,0.5037163366125484,1.0
ZNF492,0.028814717871543254,0.9770123625902003,0.9896117482662452,1.0
BSN,-5.160942450748253,2.4570971161788195e-07,3.228479463618601e-06,0.003209705962864392
UGCG,0.18283419985823407,0.8549281132867392,0.9055269452837817,1.0
KLHL14,-2.2988176969562133,0.021515293468573008,0.054956317806447184,1.0
GTF3A,3.5000079261584136,0.000465244324220365,0.002287073802443505,1.0
ZNF596,-1.9749130617571546,0.04827801485312987,0.10479879840220331,1.0
PEX6,-0.9955353025313696,0.31947598333848226,0.45311384782536984,1.0
KCNK15,2.61018894983806,0.009049222487268188,0.027249820559104933,1.0
PRKAA1,-0.6438962281074174,0.519642727867543,0.6425382861246322,1.0
APAF1,-1.9061617479049957,0.05662922343270733,0.11883983388624257,1.0
HCN4,11.369317324788378,5.945073559297194e-30,2.001224999555803e-27,8.380770196541255e-26
TRAPPC3,2.9486943867031536,0.0031911937854023076,0.011491874105455381,1.0
ACIN1,0.25536644511953105,0.7984400847203247,0.8669338697316604,1.0
FRMPD1,3.6017899136228193,0.0003160337206044318,0.0016450974749283717,1.0
PIK3C2A,0.4027528700828014,0.6871300355690044,0.7823788245799745,1.0
SLC25A37,-1.4354220915811218,0.15116685449021716,0.25936856659984103,1.0
ZNF350,-0.6873466551824143,0.4918643049709517,0.6192173479273166,1.0
JSRP1,-2.3920449903345085,0.01675478841532816,0.0448020623324996,1.0
ZFYVE26,-4.032631462619712,5.5155741661346435e-05,0.0003664435505677236,0.662475613094432
PRMT1,2.403178043063398,0.01625327198774072,0.043777626093099306,1.0
DDX54,-2.378201451747213,0.017397318456609048,0.04616378085222788,1.0
MAT2A,-1.17585471672917,0.2396529369021484,0.3670870229601922,1.0
PSMD9,1.5251476149045842,0.12722228320641013,0.2264185095634726,1.0
TRMT2A,1.9561586011480045,0.050446473643443374,0.10848984550821454,1.0
MSH3,1.4954310146740044,0.13480199130928905,0.2367785505194097,1.0
SEPP1,3.490194248579698,0.00048266957260700697,0.002364512272182212,1.0
BANF1,0.9520867545877634,0.3410529858838379,0.47533587484480483,1.0
RANGRF,-0.34678292336798516,0.7287544071471415,0.8138333181869104,1.0
TMED10,1.5832069683901098,0.11337429871437393,0.20653083819402382,1.0
TSPAN2,5.666129053876009,1.4605953407025649e-08,2.546226501461512e-07,0.00019466814700883786
MARK2,-2.248306850557388,0.024556630193505884,0.06115582837339901,1.0
TACC1,-0.6439285835830965,0.5196217455444787,0.6425382861246322,1.0
BRAP,-0.9674499324081741,0.33331915883111773,0.4675065741621372,1.0
LOC200726,-5.205924854405366,1.9303275506092474e-07,2.5991400867155753e-06,0.002526605730992444
GSTCD,-5.128675626639514,2.917876070283977e-07,3.750121321350072e-06,0.0038046186080432772
PICK1,4.4946654357382325,6.967941354911042e-06,6.223168343381701e-05,0.08748947165226305
YTHDF1,-2.645343951347317,0.008160791819888717,0.02500591130246785,1.0
CENPQ,0.5388936696940531,0.5899602254358484,0.7031973668535826,1.0
PLEKHA2,1.590227592043226,0.1117835131591628,0.20431742844786602,1.0
ADCY1,4.018320252155843,5.8614497404368844e-05,0.0003863364868545299,0.7030222818679999
FTSJ2,1.4468080663130767,0.14795068696923797,0.25484001125378736,1.0
HIPK1,-3.634058498871419,0.0002789975605453903,0.001480655972594117,1.0
NRN1L,-2.237959220028553,0.025223714587076188,0.062497875364893644,1.0
DTX3L,2.226481747022624,0.025981930271153877,0.06391726643006325,1.0
IQCF6,-0.7808347770271734,0.43489967700614907,0.5656825075944522,1.0
TMEM164,-0.049994703532342324,0.9601266090144227,0.9776915873124394,1.0
PHB,2.4610443985350794,0.01385332214451046,0.03839605341679845,1.0
KIN,-3.3663348803625874,0.000761741711826681,0.0034729133575638876,1.0
GABRB3,-1.639896101675777,0.10102677155593409,0.18858152842062267,1.0
EPCAM,0.9290818327623598,0.3528466787216449,0.48659250329366127,1.0
HIBADH,2.898258038119174,0.0037524172290909637,0.013164187291535494,1.0
C19orf12,-0.07966665655232008,0.9365023793501577,0.9611811716335775,1.0
HDAC9,2.118974840626408,0.03409259325462589,0.07926345723300457,1.0
C2CD4C,-1.5683780139409114,0.11679293901715948,0.21153197179408156,1.0
CHADL,3.473057065599728,0.0005145659343948675,0.002500836431926654,1.0
PCDHGB6,-1.4991313473404315,0.13383956077365186,0.2356442976610075,1.0
KDM1A,-2.2815839600342667,0.022513914592668032,0.05700245782792633,1.0
FAM134A,2.9955008177093005,0.0027399456670734942,0.010111550989581065,1.0
RSRC1,2.5004215729740373,0.012404559521705836,0.03511727323145317,1.0
ZCWPW1,4.291094617577307,1.777945337292351e-05,0.00013765931642190175,0.21891840938080717
ZNF750,-0.25063022482850517,0.8021000113637273,0.8695054409339348,1.0
FTO,-2.4261555083771595,0.015259729988564476,0.04157680913053085,1.0
TRAF5,1.2148916137298689,0.22440743274024888,0.3497984877708532,1.0
ALOX12,3.4318019105576623,0.0005995853356770514,0.002839845050519984,1.0
ADAMTS13,-2.07385106378776,0.03809314505184124,0.08666406191078115,1.0
LRRC37A,-2.3532570647113245,0.018609763697025425,0.048750201806289695,1.0
STARD10,-1.5129921288330384,0.13028165823449633,0.23075946932088565,1.0
C5,-0.04114976822079534,0.9671764988751335,0.9823233722052181,1.0
SLC4A3,0.7982752861482979,0.4247107564375505,0.5562542803360532,1.0
INSM2,-6.489080035783598,8.636208215174852e-11,2.432245253907212e-09,1.1777197143033946e-06
U2AF2,0.4370253974560862,0.6620929293171895,0.7625800272656965,1.0
SLC5A11,3.4365830940512248,0.0005891016191720678,0.0027995693081864516,1.0
TBC1D14,-1.7395751752834088,0.08193364141424606,0.15957815433456546,1.0
BTN3A3,5.1386421782575,2.7673077376516246e-07,3.5893758527448325e-06,0.003611059866861605
MGC16025,1.1470311937462518,0.25136872896165463,0.37984727341383856,1.0
GAA,2.586164029147491,0.00970507329503656,0.028771299275577034,1.0
PON1,-1.0577764866885246,0.2901573550305868,0.42333724437319825,1.0
IKBIP,-2.223126071356555,0.026207300092490612,0.06434852530525048,1.0
GCC1,1.5927875240939333,0.11120786484608529,0.2033967390936551,1.0
SRSF11,-6.4013492213408,1.5400985749415566e-10,4.108285594815798e-09,2.0959201506379646e-06
IGFL4,-3.484491673466954,0.0004930728036277805,0.002407966596783959,1.0
DNER,0.20942573625674515,0.8341159035599797,0.8926448145129809,1.0
EFCAB6,-1.0814027170476184,0.27951801357058914,0.41126294888760423,1.0
MAP1LC3B2,-1.9165968036802292,0.055289174401936564,0.11666841010366853,1.0
ZNF451,1.1764061693125067,0.23943260763417107,0.36690854180922505,1.0
UBXN11,1.1094582750337993,0.2672325348038379,0.3979076963724761,1.0
CYP26B1,-6.8531069695502,7.226300779846895e-12,2.3870430005952194e-10,9.907980999248078e-08
PSMD13,2.5178688673546197,0.011806726902673974,0.03376967528828741,1.0
DNAJC21,0.6964163971988371,0.48616809715742026,0.6137552065016169,1.0
WDR49,2.3145140453521953,0.020639541720077252,0.05304523556416146,1.0
TOMM22,4.7150365680849164,2.4166734271017536e-06,2.4527587158912126e-05,0.03080291950183895
DPP9,2.0801426360884503,0.0375124519214009,0.08566484336371603,1.0
ZMAT1,-0.6941329693318683,0.48759882437228363,0.6151978556073013,1.0
ZRANB1,-0.09994572084392893,0.920387418061427,0.9506456251134172,1.0
H2AFV,0.0766655036581139,0.9388896478356265,0.9629838862078487,1.0
ZC3H12B,-4.416975066134318,1.0009177099960235e-05,8.504191456684964e-05,0.12486448432200392
IGSF10,-2.501075211950819,0.012381687997428734,0.035080622225981455,1.0
ZBTB7B,5.761106566642106,8.356425610684413e-09,1.5224632124208278e-07,0.00011166691543557581
CNGA1,-0.4034611282041499,0.686609025374422,0.7821437602664567,1.0
ELP4,-0.3699128118495922,0.7114474550444888,0.8010219151663027,1.0
AMELX,0.2615488255259655,0.7936693020995739,0.8632122927212689,1.0
MSH6,0.4192319758570585,0.6750466052440157,0.772683369875187,1.0
CDH2,-4.7686632900991865,1.854523214524925e-06,1.939293580395961e-05,0.023713788344130217
FBXO16,-2.5677883151612653,0.01023496364139983,0.03000247065355812,1.0
OR1F2P,0.8334068922059746,0.4046152889589848,0.5375353275044285,1.0
MDFIC,3.157298692053963,0.0015923814313547008,0.006383070222991993,1.0
PIAS3,-1.557923149562211,0.11925146680726312,0.21521965220017866,1.0
SYS1,-1.3885832104626195,0.16495952569711825,0.27652333107728927,1.0
ARHGEF10L,0.5400513466278462,0.5891616224391344,0.7025983611336349,1.0
NEFL,9.066760606391055,1.226079109132005e-19,1.2207258059794569e-17,1.7161429290520674e-15
ELOVL4,2.202024562363782,0.027663573490588265,0.06718907438755144,1.0
CCDC17,1.9110355462835649,0.05600001301270813,0.11781669404370052,1.0
CDC16,0.3374940250246018,0.7357445155602649,0.8194623448838587,1.0
TTC28,-4.634285433674839,3.581725139470996e-06,3.468385617934311e-05,0.045412693043352756
MYL12A,3.919529480711639,8.872200869698578e-05,0.0005511202611484364,1.0
FCER1G,2.759682554699297,0.005785755144288822,0.018756937911019345,1.0
XRCC3,0.5712532321928646,0.5678279988259463,0.6836683656779777,1.0
ZNF766,-0.6448880156630047,0.5189997585877718,0.64207373004147,1.0
HMGN1,-3.7704845446857957,0.0001629308932083412,0.0009329756857754265,1.0
LMO1,-0.41642768813161235,0.677097071212553,0.7741224642409086,1.0
CNST,-2.2134775991772457,0.026864735945944712,0.06567703336658198,1.0
ATIC,2.182032612237347,0.029107125927443703,0.06987884978132095,1.0
TTL,-0.04864352748096973,0.961203381089452,0.9782218868839104,1.0
SNHG12,-0.8550209932464841,0.3925395258872848,0.5263395122339181,1.0
C10orf62,-0.853794531362253,0.39321884507672733,0.5269342240748937,1.0
CASP8AP2,-3.2526128879890495,0.001143491640227644,0.0048519462213500696,1.0
NAT10,0.44832982501736923,0.6539151789135322,0.75605600257438,1.0
SIK1,2.8761912228840627,0.004025057881208692,0.013852548277635953,1.0
TTC37,2.7930378715530613,0.0052215578341829735,0.017212027199738605,1.0
WWC3,-1.8124181705517721,0.06992160730818649,0.14045917648808476,1.0
INTS4,0.47865063649214484,0.6321871887745225,0.7380563563083568,1.0
ZBTB22,0.8188817066368803,0.4128539079617588,0.5456549045381962,1.0
PPP1R15A,-2.691099851965416,0.007121687566333929,0.022300424986230142,1.0
BPHL,1.4836870414723298,0.13789196566644285,0.24100835833751624,1.0
NPAT,-1.2722717447202927,0.20327658414666583,0.3246545739807807,1.0
CETN4P,2.1795660400297474,0.029289644410444425,0.07015026133743237,1.0
EPB41,-1.1348318729061289,0.2564457689778057,0.38582848587934626,1.0
WDR17,-0.2504034233915763,0.8022753824484963,0.8695797048072702,1.0
STX1B,0.11025310662062628,0.912208645955198,0.9456522830704348,1.0
KLHL30,-0.46101783867803,0.6447858067933683,0.7482542671299878,1.0
SNX30,-1.3135395846046634,0.18900119138321092,0.30653881424524904,1.0
SMC5,-3.828007504191856,0.00012918481872565332,0.0007631931379130012,1.0
RFTN2,1.985110801835339,0.04713214526826134,0.10292775251817714,1.0
SLCO6A1,-0.5097357489225407,0.610236604280935,0.719380064314505,1.0
COX6C,4.43212197232024,9.331020469079286e-06,8.019572485826319e-05,0.1165817697406766
IBSP,1.8275631009859854,0.06761514786460748,0.13681022363667708,1.0
GABARAPL1,1.226716968751597,0.21992898767456703,0.34428177564146006,1.0
BOD1,0.14682292729637375,0.8832717874336197,0.9261808596556045,1.0
DLAT,3.1878290797784166,0.0014334524164290405,0.005855576499125621,1.0
TSNAX,0.14590735501400887,0.8839945252698251,0.9266637946366714,1.0
FAM71F1,-0.5730625908416981,0.5666023153075708,0.6826852452168645,1.0
C1QTNF7,1.0056499495125275,0.31458398724018766,0.44802945619036694,1.0
KCTD7,0.9193057813979802,0.3579356546960646,0.49169202157918396,1.0
MREG,5.21131934726706,1.8750237032241552e-07,2.531908798107269e-06,0.002454781032261064
THSD7B,0.4716415715428496,0.6371826485573459,0.7421723747984639,1.0
HSPA1A,1.4068194045817424,0.15948094705838078,0.2699966027435502,1.0
SERPINI2,2.935172051667269,0.003333627891571453,0.011916771461703463,1.0
TMEM18,-0.5536043010266181,0.579849681873865,0.6943266538775897,1.0
AR,5.453618528538705,4.935502146694914e-08,7.601103415029705e-07,0.0006525227388145345
ESF1,-0.8442929933393514,0.39850570046651157,0.5314161095260838,1.0
IDH3B,5.002014014908787,5.67344648857279e-07,6.820679120360724e-06,0.0073544886831369075
C12orf52,1.2547497064844357,0.20956963519810323,0.3319398949619968,1.0
KIAA1984,1.0721098569514642,0.28367069205435624,0.41597146375248506,1.0
MKNK1,-6.143504710481439,8.072027725584668e-10,1.8380062599102545e-08,1.0912574282217914e-05
CDYL,-2.8985176802148787,0.003749311691912458,0.013159823411186279,1.0
LTBP2,0.6420734634950398,0.5208254848942775,0.6437127987966863,1.0
PALM3,1.482306851498007,0.13825866607973386,0.24147016936816273,1.0
CD48,1.780363390480022,0.0750165090585232,0.1486451864147724,1.0
TP53I13,1.6267124652456817,0.10379818006937165,0.19278752887818923,1.0
GAP43,4.458036913592566,8.271366054491991e-06,7.214100757458838e-05,0.10354096027013075
ABCA12,-0.8013268688551343,0.42294243987029634,0.5551021365471824,1.0
CCDC47,0.0734490549927685,0.9414487827391873,0.9646312453588023,1.0
EFNB1,-1.4071901708559793,0.15937100546097338,0.2698824752141232,1.0
ZNF585B,-0.13436703987522827,0.8931123436180238,0.9335222766576682,1.0
DMP1,-2.90196916118734,0.003708250433398031,0.01304484812823622,1.0
TRMT112,0.7059777167720483,0.48020199503743666,0.6087237340481736,1.0
TMEM135,3.0596943903028015,0.002215629508566304,0.008468388751584321,1.0
PSMG4,0.25764997155501357,0.7966770596136032,0.8653518952686787,1.0
TMX2,1.9637434386986945,0.04955985235574497,0.10690832966211816,1.0
PRICKLE1,-0.8595437838336253,0.3900405748357041,0.523982449411339,1.0
MARCH1,-3.8268299765613043,0.00012980410639607963,0.0007659309082753647,1.0
MKNK2,-3.3646434996963914,0.0007664261761514512,0.003487290442656326,1.0
CGNL1,2.785143266849213,0.005350407714225541,0.01756713057680462,1.0
MLF2,0.44322250500081234,0.6576048023011388,0.7590803963858181,1.0
DCUN1D4,3.5314983112905076,0.0004132125004367558,0.0020656946705211892,1.0
GJD4,6.116735074229248,9.551195377240284e-10,2.1502356726659736e-08,1.2904620074189347e-05
ZNF607,2.6850051528498273,0.007252868799965356,0.0226409933967565,1.0
KL,-2.3622678268200845,0.01816351468136281,0.04782044144601628,1.0
SLMO2,1.398913099402237,0.1618390439062074,0.2727151850710322,1.0
WDYHV1,2.586337062614131,0.009700202058879066,0.028768923160988513,1.0
DLG2,-7.913374982676241,2.5050338003647252e-15,1.4280712850627615e-13,3.4797424520866395e-11
CKMT2,8.111993289559848,4.979605150721098e-16,3.14293114378995e-14,6.929120567228408e-12
ABCC5,-4.365296669439514,1.269503429985778e-05,0.0001037012232815685,0.1575326806269352
ARPP19,-0.48324209328570367,0.628923850679161,0.7352787067644073,1.0
GOSR1,0.583246392965641,0.5597274442145923,0.6772874534667842,1.0
MFAP4,0.1837228505427184,0.8542308818977622,0.9051274981841088,1.0
ECM1,2.468554118274325,0.013566013714762976,0.03772547244282434,1.0
TOR1B,-1.4824713764785626,0.13821491429866034,0.2414696078636851,1.0
ZCCHC3,-3.19440018154164,0.0014012173245307195,0.005740484072505162,1.0
NGEF,-5.172619038752559,2.3083534522424824e-07,3.067246344718441e-06,0.0030181721388070457
HAPLN2,5.655464337037629,1.55425501199744e-08,2.6928991862279174e-07,0.00020707339524841893
ASNS,5.275762087827001,1.322055148897159e-07,1.8672543151956075e-06,0.0017369160546210874
SLC25A28,-1.4426815569044893,0.14911019697092887,0.2565246975876116,1.0
GPR137,3.7845610896390567,0.00015398008261932215,0.0008892852974150231,1.0
CBLC,-0.16466929618156934,0.8692042851190318,0.9157086574525239,1.0
GNA14,10.855917250668849,1.8692060651791166e-27,4.636286903421465e-25,2.632215980985232e-23
HBEGF,2.5540966210816296,0.010646370873759933,0.031002758272547462,1.0
RIPK1,-2.8362226706083105,0.004565060600474415,0.015359549445384882,1.0
EFCAB2,3.5718245151412145,0.0003545029282679665,0.0018115904827361114,1.0
ANKRD53,2.021251481525779,0.04325373889744875,0.0959700816905415,1.0
POLH,0.5726045710719395,0.5669124639996468,0.6829420940718308,1.0
IPO13,1.7118584390704175,0.08692275939837082,0.16742697171310175,1.0
LRRC70,-0.0635176083218014,0.9493543381421302,0.9702863899843445,1.0
SOHLH1,3.7081937057497734,0.00020874295377494085,0.0011550715774834106,1.0
DPYS,7.376699218638177,1.6226201712184995e-13,6.9728279576556676e-12,2.2408384564527477e-09
NAGPA,-3.290698223455839,0.0009993906242283996,0.004339491598691988,1.0
ATP6V1H,0.6201345747200598,0.5351691909556087,0.6560789015546468,1.0
TSHZ2,-6.940971265701036,3.894132226819375e-12,1.3527086344661503e-10,5.347422373868365e-08
KIAA1377,4.547670205173798,5.424304781278839e-06,5.01561942431133e-05,0.06840048329192616
ABCB6,1.7747508188624423,0.07593904021030068,0.15007354633676698,1.0
CDKN2A,0.12756762280821168,0.8984911549953998,0.9370660924553675,1.0
KHK,0.4992943213930566,0.6175720550208716,0.7254868063053663,1.0
ZBTB41,-0.6674100431252457,0.5045102525505109,0.6298511458095681,1.0
GPR142,2.4724950499231872,0.013417357177941425,0.037363520933964126,1.0
CCL19,0.6782198805579327,0.4976322891618937,0.6240044944662229,1.0
CSRNP1,-1.310654173499713,0.18997462774665086,0.307799826619545,1.0
ZSWIM3,-2.1711392958958458,0.029920644388311043,0.07133525638481307,1.0
RAP1B,2.0291457371956474,0.04244344854723476,0.09455806422325955,1.0
CKAP5,1.4160003931113567,0.15677538936559796,0.26640510274649326,1.0
SIAH3,-1.4889593617055221,0.13649807029154007,0.2390449297388571,1.0
DDX25,-1.8888023348964031,0.058918319811533414,0.12266046318590185,1.0
CDH23,-2.1739232108052766,0.02971090258167734,0.07095485484793146,1.0
PLD4,2.5163308169766565,0.011858381761878208,0.03389684620894341,1.0
RAB4A,3.462810094937199,0.0005345655414319575,0.0025802962187657956,1.0
HOXA5,0.0,1.0,1.0,1.0
HTR7P1,1.4457958155821928,0.14823448011668536,0.2552666357965527,1.0
SLC18A2,0.6432814556528027,0.5200414869959047,0.64285621606611,1.0
SPATC1,1.8092061395822299,0.07041898417070998,0.14121753166035428,1.0
MED13,-2.33501192396789,0.01954279783600487,0.0507244493859807,1.0
MRPS6,-2.608478350297872,0.009094576447704915,0.027357259961202574,1.0
PHKB,2.2472549240336397,0.02462373984842036,0.06127978066836244,1.0
SLC38A7,-1.4600166701418122,0.1442854924811462,0.2498050811533731,1.0
FLJ26850,-2.4309107981334184,0.015060921988717982,0.041138198430543824,1.0
C14orf2,3.7070793122085477,0.00020966329635582303,0.0011583507947943049,1.0
TACSTD2,1.6123050078073036,0.10689558412439534,0.19714189516706254,1.0
LTBP4,-2.273251655735833,0.02301101903319118,0.057949730511445835,1.0
SPRR2G,0.34358433805021876,0.7311589048497065,0.8158976435827768,1.0
DNAJC11,2.0252300341705975,0.0428437490157621,0.09522479540714425,1.0
SLC2A14,0.3287431748477615,0.742349817618006,0.8247164640486696,1.0
SGCG,-0.5179159294205877,0.6045169273969626,0.7141552277633466,1.0
CCT2,1.9027134674603605,0.057077943669081525,0.1195892129355836,1.0
ENAH,0.9838216721772811,0.3252032015047531,0.4590836607962256,1.0
THBS1,-0.21346535348930137,0.830964010222908,0.8902164890021853,1.0
RELN,-0.926806946538516,0.35402677763744483,0.4878867903536597,1.0
RER1,0.559584378482108,0.5757629626202307,0.6908327338802,1.0
COL1A2,2.9396918407312285,0.0032853881822935767,0.011783058884136628,1.0
C10orf35,-4.030149930287103,5.5741287160804515e-05,0.00036981244386647316,0.6693413762269406
PAK6,-8.747421217009343,2.1828366503957064e-18,1.916828854863012e-16,3.0511690699231185e-14
EFR3B,-0.25187124477508493,0.8011405865241927,0.8688291835994513,1.0
HLF,-2.231094457034599,0.025674872846462703,0.06339352991674636,1.0
MTCP1,-0.6332700865676116,0.5265572840748207,0.6489815083471202,1.0
LIMS2,3.6339225407499405,0.00027914469801169195,0.0014808809532792875,1.0
UBTD2,0.9918541561323436,0.3212686750823477,0.4550254224995581,1.0
MAOA,-1.1276911701733432,0.2594503679937009,0.3890242128216082,1.0
TH,0.6380312877068607,0.5234533133742827,0.6460570008280758,1.0
AFF1,-1.0407337870014761,0.29799911769626186,0.4307950417613975,1.0
ANKRD9,3.74824418874071,0.00017807683794078164,0.0010050500338549984,1.0
FAM83H,2.253169727594513,0.02424844935299173,0.06048007774042592,1.0
CRKL,2.9450468429582086,0.0032290577164002113,0.011610482704594655,1.0
ZNF418,0.18061593739847895,0.8566690453919793,0.9068274156747382,1.0
